"Date","Project","Region","Island","Site","Latitude","Longitude","Survey_Method","Depth","Transect_Number","Transect_Distance","Transect_Segment","Transect_Length","Transect_Width","Survey_Area","Genus","Species","Colony_Length","Colony_Width","Size_Class","Disease_Type"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","15","","","Algal_overgrowth"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","60","","","Trematodiasis"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Pocillopora","Pocillopora_meandrina","15","","","Healthy"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","35","","","Growth_anomalies"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","40","","","Swollen_patches"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_compressa","20","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_compressa","20","","","Pigmentation_response"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","45","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","80","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Montipora","Montipora_capitata","20","","","Bleaching"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","20","","","Pigmentation_response"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_compressa","40","","","Trematodiasis"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","80","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","50","","","Healthy"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","15","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Montipora","Montipora_patula","","","","Healthy"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","100","","","Trematodiasis"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Pocillopora","Pocillopora_meandrina","25","","","Tissue_Loss"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","100","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","80","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","60","","","Trematodiasis"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","100","","","Growth_anomalies"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_compressa","60","","","Trematodiasis"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_compressa","30","","","Algal_overgrowth"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata",">160","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Montipora","Montipora_capitata","","","","Healthy"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_compressa","20","","","Growth_anomalies"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","15","","","Trematodiasis"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","50","","","Algal_overgrowth"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","50","","","Algal_overgrowth"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","80","","","Algal_overgrowth"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","35","","","Trematodiasis"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_evermanni","120","","","Tissue_Loss"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","60","","","Trematodiasis"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_compressa","20","","","Trematodiasis"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_compressa","20","","","Discoloration"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Montipora","Montipora_patula","","","","Healthy"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","60","","","Swollen_patches"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","20","","","Healthy"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","10","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Montipora","Montipora_patula","","","","Healthy"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","50","","","Swollen_patches"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","70","","","Tissue_Loss"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","45","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","80","","","Algal_overgrowth"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","10","","","Growth_anomalies"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","200","","","Algal_overgrowth"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_compressa","25","","","Algal_overgrowth"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_compressa","25","","","Bleaching"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_compressa","40","","","Growth_anomalies"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","60","","","Pigmentation_response"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","200","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","100","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","50","","","Trematodiasis"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2010-03-07,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","30","","","Pigmentation_response"
2011-02-26,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"D","","","10","1","","Porites","Porites_lobata","60","","","Trematodiasis"
2011-07-21,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","70","","","Discoloration"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"C","","","10","1","","Porites","Porites_lobata","45","","","Growth_anomalies"
NA,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"B","","","10","1","","Porites","Porites_lobata","100","","","Algal_overgrowth"
2010-08-27,"Couch","MHI","Hawaii","Kaupulehu",19.8337,155.9883,"Belt_transect",5.5,"A","","","10","1","","Porites","Porites_lobata","130","","","Pigmentation_response"
